"date","month_year","site_name","site_num","lat","lon","red_green","green_red"
2019-03-22,Mar 2019,"Orote Point",112,13.44875,144.62685,0.834757834757835,1.19795221843003
2019-03-22,Mar 2019,"Sasa Bay",225,13.4491667,144.6738167,0.655004068348251,1.52670807453416
2019-03-22,Mar 2019,"Sasa Bay",197,13.4500167,144.6740333,0.637788778877888,1.56791720569211
2019-03-22,Mar 2019,"Sasa Bay",154,13.4493,144.6740833,0.668012924071082,1.49697702539299
2019-03-22,Mar 2019,"Middle Shoals",102,13.4482167,144.65885,0.764187866927593,1.30857874519846
2019-03-22,Mar 2019,"Blue Hole",94,13.4406167,144.6207333,0.816955684007707,1.22405660377358
2019-03-22,Mar 2019,"Middle Shoals",111,13.4487,144.6569333,0.819311663479924,1.22053675612602
2019-03-22,Mar 2019,"Middle Shoals",151,13.4492833,144.65705,0.81767955801105,1.22297297297297
2019-03-22,Mar 2019,"Middle Shoals",138,13.4491667,144.6571833,0.833333333333333,1.2
2019-03-22,Mar 2019,"Middle Shoals",155,13.4493,144.6569333,0.860853432282004,1.16163793103448
2019-03-22,Mar 2019,"Sasa Bay",101,13.4477333,144.6716166,0.693534100974314,1.4418901660281
2019-03-22,Mar 2019,"Orote Point",182,13.4497333,144.6251666,0.871428571428571,1.14754098360656
2019-03-22,Mar 2019,"Inner Harbor",24,13.4300167,144.6718,0.668874172185431,1.49504950495049
2019-03-22,Mar 2019,"Blue Hole",67,13.4358667,144.6263667,0.834008097165992,1.19902912621359
2019-03-22,Mar 2019,"Blue Hole",77,13.4360667,144.6264,0.90899689762151,1.10011376564278
2019-03-22,Mar 2019,"Blue Hole",78,13.4361,144.6263833,0.90899689762151,1.10011376564278
2019-03-22,Mar 2019,"Inner Harbor",217,13.43185,144.674333,0.597602739726027,1.67335243553009
2019-03-22,Mar 2019,"Blue Hole",79,13.4361833,144.6271,0.875471698113208,1.14224137931034
2019-03-22,Mar 2019,"Blue Hole",69,13.4359167,144.6271333,0.913470115967886,1.0947265625
2019-03-22,Mar 2019,"Sasa Bay",97,13.44698,144.67435,0.641907740422205,1.557856272838
2019-03-22,Mar 2019,"Blue Hole",66,13.4358,144.6271666,0.812310797174571,1.23105590062112
2019-03-22,Mar 2019,"Orote Point",141,13.4492,144.62585,0.848898216159496,1.17799752781211
2019-03-22,Mar 2019,"Blue Hole",55,13.4353,144.626666,0.881720430107527,1.13414634146341
2019-03-22,Mar 2019,"Middle Shoals",121,13.4488667,144.6533667,0.813998082454458,1.22850412249706
2019-03-22,Mar 2019,"Orote Point",158,13.44935,144.6256833,0.821428571428571,1.21739130434783
2019-03-22,Mar 2019,"Orote Point",166,13.4494833,144.62535,0.791543756145526,1.26335403726708
2019-03-22,Mar 2019,"Inner Harbor",211,13.4307,144.6716166,0.715727502102607,1.39717978848414
2019-03-22,Mar 2019,"Orote Point",126,13.4489833,144.6262666,0.85480572597137,1.16985645933014
2019-03-22,Mar 2019,"Inner Harbor",48,13.4330833,144.6732167,0.611727416798732,1.63471502590674
2019-03-22,Mar 2019,"Middle Shoals",208,13.4504833,144.6570666,0.795740561471442,1.25669099756691
2019-03-22,Mar 2019,"Orote Point",107,13.44845,144.6267167,0.818090452261306,1.22235872235872
2019-03-22,Mar 2019,"Orote Point",108,13.4484667,144.6267167,0.818090452261306,1.22235872235872
2019-03-22,Mar 2019,"Sasa Bay",181,13.4497,144.67385,0.651012145748988,1.53606965174129
2019-03-22,Mar 2019,"Orote Point",187,13.4498,144.6246833,0.816666666666667,1.22448979591837
2019-03-22,Mar 2019,"Sasa Bay",161,13.4493833,144.6740833,0.65800162469537,1.51975308641975
2019-03-22,Mar 2019,"Orote Point",207,13.4504667,144.62335,0.790966386554622,1.26427622841965
2019-03-22,Mar 2019,"Middle Shoals",104,13.4483167,144.6588333,0.773084479371316,1.29351969504447
2019-03-22,Mar 2019,"Blue Hole",61,13.43565,144.628,0.807459677419355,1.23845193508115
2019-03-22,Mar 2019,"Blue Hole",65,13.4357833,144.6275167,0.844246031746032,1.18448883666275
2019-03-22,Mar 2019,"Inner Harbor",209,13.42082,144.66745,0.758670520231214,1.31809523809524
2019-03-22,Mar 2019,"Inner Harbor",40,13.4315667,144.6744,0.584459459459459,1.71098265895954
2019-03-22,Mar 2019,"Inner Harbor",216,13.4315333,144.6744167,0.584459459459459,1.71098265895954
2019-03-22,Mar 2019,"Inner Harbor",31,13.43135,144.6742333,0.569786535303777,1.75504322766571
2019-03-22,Mar 2019,"Middle Shoals",148,13.44925,144.65735,0.782250686184812,1.27836257309942
2019-03-22,Mar 2019,"Middle Shoals",177,13.4496833,144.6569666,0.824497257769653,1.21286031042129
2019-03-22,Mar 2019,"Middle Shoals",171,13.44955,144.657067,0.826086956521739,1.21052631578947
2019-03-22,Mar 2019,"Middle Shoals",128,13.44905,144.6566,0.824165915238954,1.21334792122538
2019-03-22,Mar 2019,"Blue Hole",68,13.4359,144.6261666,0.87218045112782,1.14655172413793
2019-03-22,Mar 2019,"Blue Hole",57,13.435333,144.6271166,0.805273833671399,1.24181360201511
2019-03-22,Mar 2019,"Blue Hole",56,13.4353167,144.6265167,0.961102106969206,1.04047217537943
2019-03-22,Mar 2019,"Blue Hole",63,13.4356833,144.6262667,0.86824644549763,1.15174672489083
2019-03-22,Mar 2019,"Inner Harbor",26,13.4302167,144.6724,0.669635627530364,1.49334945586457
2019-03-22,Mar 2019,"Orote Point",140,13.4492,144.6261666,0.847034339229969,1.18058968058968
2019-03-22,Mar 2019,"Orote Point",117,13.4488333,144.6262167,0.861083743842365,1.16132723112128
2019-03-22,Mar 2019,"Blue Hole",62,13.4356833,144.625,0.902193784277879,1.10840932117528
2019-03-22,Mar 2019,"Orote Point",196,13.4500167,144.6246833,0.831516352824579,1.20262216924911
2019-03-22,Mar 2019,"Blue Hole",80,13.4362167,144.6258,0.874125874125874,1.144
2019-03-22,Mar 2019,"Orote Point",184,13.4497667,144.6245833,0.807017543859649,1.23913043478261
2019-03-22,Mar 2019,"Orote Point",185,13.4497833,144.62465,0.807017543859649,1.23913043478261
2019-03-22,Mar 2019,"Orote Point",191,13.44993,144.62448,0.850894632206759,1.17523364485981
2019-03-22,Mar 2019,"Orote Point",195,13.4499667,144.6239666,0.803174603174603,1.24505928853755
2019-03-22,Mar 2019,"Sasa Bay",230,13.4498833,144.6742,0.639810426540284,1.56296296296296
2019-03-22,Mar 2019,"Orote Point",192,13.44995,144.6243833,0.866315789473684,1.1543134872418
2019-03-22,Mar 2019,"Sasa Bay",229,13.4495833,144.67405,0.657189277010561,1.52163164400494
2019-03-22,Mar 2019,"Orote Point",143,13.4492167,144.6278666,0.873922413793103,1.1442663378545
2019-03-22,Mar 2019,"Sasa Bay",160,13.4493833,144.6739575,0.654895666131621,1.52696078431373
2019-03-22,Mar 2019,"Orote Point",152,13.4492833,144.6278167,0.842443729903537,1.18702290076336
2019-03-22,Mar 2019,"Blue Hole",59,13.4354167,144.6277833,0.917888563049853,1.08945686900958
2019-03-22,Mar 2019,"Inner Harbor",221,13.4328167,144.6734833,0.612211221122112,1.63342318059299
2019-03-22,Mar 2019,"Middle Shoals",113,13.4487667,144.6568166,0.830206378986867,1.2045197740113
2019-03-22,Mar 2019,"Inner Harbor",38,13.4315333,144.6743333,0.569306930693069,1.75652173913043
2019-03-22,Mar 2019,"Inner Harbor",213,13.431333,144.6745833,0.581818181818182,1.71875
2019-03-22,Mar 2019,"Middle Shoals",142,13.4492,144.6570666,0.830959164292498,1.20342857142857
2019-03-22,Mar 2019,"Middle Shoals",167,13.4495,144.657133,0.824014665444546,1.21357063403782
2019-03-22,Mar 2019,"Middle Shoals",169,13.4495167,144.6571,0.826086956521739,1.21052631578947
2019-03-22,Mar 2019,"Blue Hole",81,13.4363167,144.6260333,0.837004405286344,1.19473684210526
2019-03-22,Mar 2019,"Sasa Bay",95,13.4467833,144.675,0.657544956997654,1.52080856123662
2019-03-22,Mar 2019,"Blue Hole",58,13.43535,144.6270167,0.846499102333932,1.1813361611877
2019-03-22,Mar 2019,"Orote Point",146,13.44925,144.6257,0.833510074231177,1.19974554707379
2019-03-22,Mar 2019,"Orote Point",150,13.4492667,144.62575,0.833510074231177,1.19974554707379
2019-03-22,Mar 2019,"Blue Hole",50,13.4347,144.62705,0.943396226415094,1.06
2019-03-22,Mar 2019,"Orote Point",137,13.44915,144.6268,0.837325349301397,1.1942789034565
2019-03-22,Mar 2019,"Orote Point",116,13.4488333,144.6263833,0.804632426988922,1.24280350438048
2019-03-22,Mar 2019,"Orote Point",106,13.4484167,144.6269333,0.797902764537655,1.25328554360812
2019-03-22,Mar 2019,"Sasa Bay",226,13.4492,144.6739333,0.652350081037277,1.53291925465839
2019-03-22,Mar 2019,"Sasa Bay",175,13.4496167,144.6737,0.648450244698206,1.54213836477987
2019-03-22,Mar 2019,"Sasa Bay",100,13.44725,144.6715,0.713764813126709,1.40102171136654
2019-03-22,Mar 2019,"Inner Harbor",32,13.4313667,144.6734167,0.570300157977883,1.75346260387812
2019-03-22,Mar 2019,"Inner Harbor",27,13.4308,144.674,0.68678459937565,1.45606060606061
2019-03-22,Mar 2019,"Middle Shoals",176,13.44965,144.6571667,0.8028545941124,1.24555555555556
2019-03-22,Mar 2019,"Middle Shoals",178,13.4496833,144.6571667,0.8028545941124,1.24555555555556
2019-03-22,Mar 2019,"Middle Shoals",180,13.4497,144.6571666,0.803713527851459,1.24422442244224
2019-03-22,Mar 2019,"Middle Shoals",173,13.4495833,144.6568833,0.839517625231911,1.19116022099448
2019-03-22,Mar 2019,"Middle Shoals",168,13.4495,144.6569833,0.844131455399061,1.18464961067853
2019-03-22,Mar 2019,"Middle Shoals",156,13.4493167,144.6568666,0.860853432282004,1.16163793103448
2019-03-22,Mar 2019,"Sasa Bay",98,13.447,144.67444,0.644186046511628,1.55234657039711
2019-03-22,Mar 2019,"Sasa Bay",129,13.4490667,144.6666667,0.781783681214421,1.27912621359223
2019-03-22,Mar 2019,"Blue Hole",88,13.4370833,144.6236666,0.846460618145563,1.18138987043581
2019-03-22,Mar 2019,"Orote Point",110,13.4486667,144.6263667,0.877470355731225,1.13963963963964
2019-03-22,Mar 2019,"Blue Hole",82,13.43645,144.6253,0.790900290416263,1.26438188494492
2019-03-22,Mar 2019,"Blue Hole",83,13.4364833,144.6253167,0.790900290416263,1.26438188494492
2019-03-22,Mar 2019,"Sasa Bay",149,13.44925,144.6743,0.681259600614439,1.46786922209696
2019-03-22,Mar 2019,"Sasa Bay",135,13.4491167,144.6744833,0.694342395297575,1.44021164021164
2019-03-22,Mar 2019,"Blue Hole",86,13.4367667,144.624833,0.896656534954407,1.11525423728814
2019-03-22,Mar 2019,"Orote Point",205,13.4503167,144.6232833,0.81140350877193,1.23243243243243
2019-03-22,Mar 2019,"Inner Harbor",218,13.4322333,144.6728167,0.586267605633803,1.70570570570571
2019-03-22,Mar 2019,"Blue Hole",54,13.4352,144.629033,0.870431893687708,1.14885496183206
2019-03-22,Mar 2019,"Blue Hole",73,13.4359333,144.6281666,0.844052863436123,1.18475991649269
2019-03-22,Mar 2019,"Inner Harbor",212,13.4308,144.6739166,0.675757575757576,1.47982062780269
2019-03-22,Mar 2019,"Middle Shoals",120,13.4488667,144.6569333,0.822966507177033,1.21511627906977
2019-03-22,Mar 2019,"Inner Harbor",39,13.4315667,144.67455,0.577371048252912,1.73198847262248
2019-03-22,Mar 2019,"Inner Harbor",33,13.4313833,144.6743167,0.584437086092715,1.71104815864023
2019-03-22,Mar 2019,"Middle Shoals",162,13.4494167,144.6570166,0.838193791157102,1.19304152637486
2019-03-22,Mar 2019,"Middle Shoals",163,13.4494167,144.6569833,0.838193791157102,1.19304152637486
2019-03-22,Mar 2019,"Sasa Bay",222,13.44645,144.6747666,0.627924528301887,1.59254807692308
2019-03-22,Mar 2019,"Blue Hole",74,13.4359667,144.6259667,0.915145005370569,1.09272300469484
2019-03-22,Mar 2019,"Blue Hole",93,13.43965,144.62145,0.8289592760181,1.20633187772926
2019-03-22,Mar 2019,"Sasa Bay",200,13.45015,144.6735833,0.63301282051282,1.57974683544304
2019-03-22,Mar 2019,"Orote Point",159,13.44935,144.6254333,0.811015118790497,1.23302263648469
2019-03-22,Mar 2019,"Blue Hole",60,13.4356333,144.6264,0.838334946757018,1.19284064665127
2019-03-22,Mar 2019,"Orote Point",172,13.44955,144.6255833,0.810920121334682,1.23316708229426
2019-03-22,Mar 2019,"Blue Hole",52,13.434983,144.62595,0.939278937381404,1.06464646464646
2019-03-22,Mar 2019,"Blue Hole",53,13.4349833,144.626,0.941630901287554,1.0619872379216
2019-03-22,Mar 2019,"Blue Hole",84,13.4365333,144.6236666,0.812172088142707,1.2312661498708
2019-03-22,Mar 2019,"Orote Point",115,13.4488167,144.6260167,0.829126213592233,1.20608899297424
2019-03-22,Mar 2019,"Middle Shoals",103,13.4482333,144.6588666,0.754607177497575,1.32519280205656
2019-03-22,Mar 2019,"Blue Hole",92,13.4383167,144.6224833,0.941234084231146,1.0624349635796
2019-03-22,Mar 2019,"Inner Harbor",25,13.4301667,144.6738167,0.679930795847751,1.47073791348601
2019-03-22,Mar 2019,"Blue Hole",91,13.4378167,144.62315,0.826126126126126,1.21046892039258
2019-03-22,Mar 2019,"Sasa Bay",223,13.4472333,144.6713333,0.699453551912568,1.4296875
2019-03-22,Mar 2019,"Sasa Bay",190,13.4499167,144.6742,0.645344129554656,1.5495608531995
2019-03-22,Mar 2019,"Sasa Bay",147,13.44925,144.6741,0.671189146049481,1.48989298454221
2019-03-22,Mar 2019,"Sasa Bay",227,13.4492333,144.6741,0.671189146049481,1.48989298454221
2019-03-22,Mar 2019,"Inner Harbor",219,13.4324167,144.6738666,0.602094240837696,1.66086956521739
2019-03-22,Mar 2019,"Middle Shoals",118,13.4488333,144.6568666,0.810102899906455,1.23441108545035
2019-03-22,Mar 2019,"Middle Shoals",170,13.4495167,144.657166,0.788999098286745,1.26742857142857
2019-03-22,Mar 2019,"Middle Shoals",122,13.4489,144.6563167,0.804878048780488,1.24242424242424
2019-03-22,Mar 2019,"Middle Shoals",123,13.4489,144.6563167,0.804878048780488,1.24242424242424
2019-03-22,Mar 2019,"Sasa Bay",99,13.447167,144.6747667,0.651234567901235,1.53554502369668
2019-03-22,Mar 2019,"Blue Hole",76,13.4360167,144.627,0.818642350557244,1.22153465346535
2019-03-22,Mar 2019,"Inner Harbor",43,13.4321333,144.6739667,0.577854671280277,1.73053892215569
2019-03-22,Mar 2019,"Orote Point",127,13.4490333,144.6259167,0.866452991452991,1.154130702836
2019-03-22,Mar 2019,"Blue Hole",87,13.4370667,144.62455,0.867747440273037,1.15240904621436
2019-03-22,Mar 2019,"Sasa Bay",224,13.4486167,144.6743333,0.653785488958991,1.52955367913148
2019-03-22,Mar 2019,"Sasa Bay",114,13.4488,144.6741833,0.669316375198728,1.49406175771971
2019-03-22,Mar 2019,"Orote Point",124,13.4489667,144.6263666,0.825,1.21212121212121
2019-03-22,Mar 2019,"Orote Point",130,13.4490667,144.6261333,0.837865055387714,1.19350961538462
2019-03-22,Mar 2019,"Orote Point",109,13.4485833,144.62645,0.845215759849906,1.18312985571587
2019-03-22,Mar 2019,"Inner Harbor",210,13.4244833,144.6690166,0.93717277486911,1.06703910614525
2019-03-22,Mar 2019,"Blue Hole",64,13.43575,144.6254833,0.903024911032029,1.10738916256158
2019-03-22,Mar 2019,"Sasa Bay",174,13.4496,144.67395,0.646496815286624,1.54679802955665
2019-03-22,Mar 2019,"Sasa Bay",189,13.4499,144.6742167,0.6464,1.5470297029703
2019-03-22,Mar 2019,"Sasa Bay",188,13.4498167,144.6739833,0.643373493975904,1.55430711610487
2019-03-22,Mar 2019,"Blue Hole",85,13.4366167,144.6250166,0.802407221664995,1.24625
2019-03-22,Mar 2019,"Inner Harbor",44,13.4321833,144.67325,0.596119929453263,1.67751479289941
2019-03-22,Mar 2019,"Inner Harbor",45,13.43255,144.6735333,0.596521739130435,1.67638483965015
2019-03-22,Mar 2019,"Inner Harbor",42,13.4320833,144.673,0.582167832167832,1.71771771771772
2019-03-22,Mar 2019,"Blue Hole",89,13.4374167,144.6244666,0.813492063492063,1.22926829268293
2019-03-22,Mar 2019,"Middle Shoals",125,13.4489833,144.6571666,0.802238805970149,1.24651162790698
2019-03-22,Mar 2019,"Inner Harbor",214,13.4314667,144.6742667,0.57331136738056,1.74425287356322
2019-03-22,Mar 2019,"Middle Shoals",134,13.4491,144.6570167,0.812138728323699,1.23131672597865
2019-03-22,Mar 2019,"Middle Shoals",145,13.4492333,144.6572333,0.825141776937618,1.21191294387171
2019-03-22,Mar 2019,"Middle Shoals",132,13.44908,144.65746,0.797006548175865,1.25469483568075
2019-03-22,Mar 2019,"Middle Shoals",157,13.4493333,144.6571,0.805253623188406,1.24184476940382
2019-03-22,Mar 2019,"Orote Point",165,13.4494667,144.6252,0.834165834165834,1.19880239520958
2019-03-22,Mar 2019,"Sasa Bay",96,13.4468167,144.6747666,0.635424940428912,1.57375
2019-03-22,Mar 2019,"Inner Harbor",220,13.4325833,144.6743167,0.613333333333333,1.6304347826087
2019-03-22,Mar 2019,"Sasa Bay",202,13.4502167,144.6739333,0.622097678142514,1.60746460746461
2019-03-22,Mar 2019,"Orote Point",153,13.4492833,144.6254667,0.811015118790497,1.23302263648469
2019-03-22,Mar 2019,"Orote Point",144,13.4492167,144.6266333,0.867237687366167,1.15308641975309
2019-03-22,Mar 2019,"Orote Point",105,13.4483667,144.627,0.786368260427264,1.27166882276843
2019-03-22,Mar 2019,"Orote Point",206,13.450433,144.6248833,0.824675324675325,1.21259842519685
2019-03-22,Mar 2019,"Sasa Bay",228,13.4495667,144.6741167,0.655591572123177,1.52533992583436
2019-03-22,Mar 2019,"Blue Hole",90,13.4377333,144.6215833,0.915126050420168,1.09274563820018
2019-03-22,Mar 2019,"Sasa Bay",139,13.4491667,144.674,0.655502392344498,1.52554744525547
2019-03-22,Mar 2019,"Sasa Bay",131,13.4490667,144.6742666,0.679318357862122,1.47206385404789
2019-03-22,Mar 2019,"Sasa Bay",133,13.4490833,144.6742167,0.670826833073323,1.4906976744186
2019-03-22,Mar 2019,"Orote Point",199,13.4501333,144.6237333,0.793290043290043,1.26057298772169
2019-03-22,Mar 2019,"Blue Hole",71,13.435917,144.6210833,0.981317600786627,1.0190380761523
2019-03-22,Mar 2019,"Inner Harbor",30,13.43135,144.6735,0.581358609794629,1.72010869565217
2019-03-22,Mar 2019,"Inner Harbor",36,13.4314833,144.6736166,0.574539363484087,1.74052478134111
2019-03-22,Mar 2019,"Inner Harbor",37,13.4315167,144.6742333,0.569051580698835,1.75730994152047
2019-03-22,Mar 2019,"Inner Harbor",215,13.4315167,144.6742333,0.569051580698835,1.75730994152047
2019-03-22,Mar 2019,"Inner Harbor",34,13.4314,144.6744,0.587646076794658,1.70170454545455
2019-03-22,Mar 2019,"Inner Harbor",49,13.43385,144.67235,0.606340819022457,1.64923747276688
2019-03-22,Mar 2019,"Middle Shoals",183,13.44975,144.6571,0.815718157181572,1.22591362126246
2019-03-22,Mar 2019,"Inner Harbor",23,13.42965,144.6707,0.711111111111111,1.40625
2019-03-22,Mar 2019,"Blue Hole",70,13.4359167,144.6263333,0.831643002028398,1.20243902439024
2019-03-22,Mar 2019,"Blue Hole",72,13.435933,144.6263666,0.869608826479438,1.14994232987313
2019-03-22,Mar 2019,"Blue Hole",75,13.4359833,144.6269,0.883720930232558,1.13157894736842
2019-03-22,Mar 2019,"Orote Point",136,13.44915,144.6257166,0.780561122244489,1.2811296534018
2019-03-22,Mar 2019,"Orote Point",164,13.44945,144.6262833,0.833158447009444,1.20025188916877
2019-03-22,Mar 2019,"Blue Hole",51,13.4349667,144.627117,0.828089887640449,1.20759837177748
2019-03-22,Mar 2019,"Orote Point",119,13.44885,144.6266667,0.881773399014778,1.1340782122905
2019-03-22,Mar 2019,"Inner Harbor",46,13.4328167,144.6734,0.616026711185309,1.62330623306233
2019-03-22,Mar 2019,"Inner Harbor",47,13.4328333,144.673398,0.611290322580645,1.63588390501319
2019-03-22,Mar 2019,"Orote Point",112,13.44875,144.62685,0.845215759849906,1.18312985571587
2019-03-22,Mar 2019,"Sasa Bay",225,13.4491667,144.6738167,0.66421568627451,1.50553505535055
2019-03-22,Mar 2019,"Sasa Bay",197,13.4500167,144.6740333,0.631492168178071,1.58355091383812
2019-03-22,Mar 2019,"Sasa Bay",154,13.4493,144.6740833,0.67205169628433,1.48798076923077
2019-03-22,Mar 2019,"Middle Shoals",102,13.4482167,144.65885,0.754607177497575,1.32519280205656
2019-03-22,Mar 2019,"Blue Hole",94,13.4406167,144.6207333,0.819881889763779,1.21968787515006
2019-03-22,Mar 2019,"Middle Shoals",111,13.4487,144.6569333,0.819484240687679,1.22027972027972
2019-03-22,Mar 2019,"Middle Shoals",151,13.4492833,144.65705,0.817334575955266,1.22348916761688
2019-03-22,Mar 2019,"Middle Shoals",138,13.4491667,144.6571833,0.818267419962335,1.22209436133487
2019-03-22,Mar 2019,"Middle Shoals",155,13.4493,144.6569333,0.856744186046512,1.1672095548317
2019-03-22,Mar 2019,"Sasa Bay",101,13.4477333,144.6716166,0.697158081705151,1.4343949044586
2019-03-22,Mar 2019,"Orote Point",182,13.4497333,144.6251666,0.880998080614203,1.13507625272331
2019-03-22,Mar 2019,"Inner Harbor",24,13.4300167,144.6718,0.671887881286068,1.48834355828221
2019-03-22,Mar 2019,"Blue Hole",67,13.4358667,144.6263667,0.845261121856867,1.18306636155606
2019-03-22,Mar 2019,"Blue Hole",77,13.4360667,144.6264,0.892418032786885,1.12055109070034
2019-03-22,Mar 2019,"Blue Hole",78,13.4361,144.6263833,0.873,1.1454753722795
2019-03-22,Mar 2019,"Inner Harbor",217,13.43185,144.674333,0.595890410958904,1.67816091954023
2019-03-22,Mar 2019,"Blue Hole",79,13.4361833,144.6271,0.83572710951526,1.19656283566058
2019-03-22,Mar 2019,"Blue Hole",69,13.4359167,144.6271333,0.818018018018018,1.22246696035242
2019-03-22,Mar 2019,"Sasa Bay",97,13.44698,144.67435,0.643192488262911,1.55474452554745
2019-03-22,Mar 2019,"Blue Hole",66,13.4358,144.6271666,0.811391223155929,1.23245109321059
2019-03-22,Mar 2019,"Orote Point",141,13.4492,144.62585,0.8580375782881,1.1654501216545
2019-03-22,Mar 2019,"Blue Hole",55,13.4353,144.626666,0.953695458593054,1.04855275443511
2019-03-22,Mar 2019,"Middle Shoals",121,13.4488667,144.6533667,0.82976653696498,1.20515826494724
2019-03-22,Mar 2019,"Orote Point",158,13.44935,144.6256833,0.830010493179433,1.20480404551201
2019-03-22,Mar 2019,"Orote Point",166,13.4494833,144.62535,0.803692905733722,1.24425634824667
2019-03-22,Mar 2019,"Inner Harbor",211,13.4307,144.6716166,0.717446808510638,1.3938315539739
2019-03-22,Mar 2019,"Orote Point",126,13.4489833,144.6262666,0.854124748490946,1.17078916372203
2019-03-22,Mar 2019,"Inner Harbor",48,13.4330833,144.6732167,0.606158833063209,1.64973262032086
2019-03-22,Mar 2019,"Middle Shoals",208,13.4504833,144.6570666,0.788856304985337,1.26765799256506
2019-03-22,Mar 2019,"Orote Point",107,13.44845,144.6267167,0.820820820820821,1.21829268292683
2019-03-22,Mar 2019,"Orote Point",108,13.4484667,144.6267167,0.820820820820821,1.21829268292683
2019-03-22,Mar 2019,"Sasa Bay",181,13.4497,144.67385,0.658516707416463,1.51856435643564
2019-03-22,Mar 2019,"Orote Point",187,13.4498,144.6246833,0.81477627471384,1.22733077905492
2019-03-22,Mar 2019,"Sasa Bay",161,13.4493833,144.6740833,0.656631407648495,1.52292441140025
2019-03-22,Mar 2019,"Orote Point",207,13.4504667,144.62335,0.79831045406547,1.2526455026455
2019-03-22,Mar 2019,"Middle Shoals",104,13.4483167,144.6588333,0.772502472799209,1.29449423815621
2019-03-22,Mar 2019,"Blue Hole",61,13.43565,144.628,0.798850574712644,1.25179856115108
2019-03-22,Mar 2019,"Blue Hole",65,13.4357833,144.6275167,0.875992063492063,1.14156285390713
2019-03-22,Mar 2019,"Inner Harbor",209,13.42082,144.66745,0.760115606936416,1.31558935361217
2019-03-22,Mar 2019,"Inner Harbor",40,13.4315667,144.6744,0.57379767827529,1.74277456647399
2019-03-22,Mar 2019,"Inner Harbor",216,13.4315333,144.6744167,0.585448392554991,1.70809248554913
2019-03-22,Mar 2019,"Inner Harbor",31,13.43135,144.6742333,0.574257425742574,1.74137931034483
2019-03-22,Mar 2019,"Middle Shoals",148,13.44925,144.65735,0.786169244767971,1.27199074074074
2019-03-22,Mar 2019,"Middle Shoals",177,13.4496833,144.6569666,0.824761904761905,1.21247113163972
2019-03-22,Mar 2019,"Middle Shoals",171,13.44955,144.657067,0.820814479638009,1.21830209481808
2019-03-22,Mar 2019,"Middle Shoals",128,13.44905,144.6566,0.837535014005602,1.19397993311037
2019-03-22,Mar 2019,"Blue Hole",68,13.4359,144.6261666,0.838536060279871,1.19255455712452
2019-03-22,Mar 2019,"Blue Hole",57,13.435333,144.6271166,0.855263157894737,1.16923076923077
2019-03-22,Mar 2019,"Blue Hole",56,13.4353167,144.6265167,0.9375,1.06666666666667
2019-03-22,Mar 2019,"Blue Hole",63,13.4356833,144.6262667,0.825233644859813,1.21177802944507
2019-03-22,Mar 2019,"Inner Harbor",26,13.4302167,144.6724,0.673519736842105,1.48473748473748
2019-03-22,Mar 2019,"Orote Point",140,13.4492,144.6261666,0.851537645811241,1.17434620174346
2019-03-22,Mar 2019,"Orote Point",117,13.4488333,144.6262167,0.860809476801579,1.16169724770642
2019-03-22,Mar 2019,"Blue Hole",62,13.4356833,144.625,0.921276595744681,1.08545034642032
2019-03-22,Mar 2019,"Orote Point",196,13.4500167,144.6246833,0.844708209693373,1.18384074941452
2019-03-22,Mar 2019,"Blue Hole",80,13.4362167,144.6258,0.866053169734151,1.15466351829988
2019-03-22,Mar 2019,"Orote Point",184,13.4497667,144.6245833,0.804727646454265,1.242656449553
2019-03-22,Mar 2019,"Orote Point",185,13.4497833,144.62465,0.804727646454265,1.242656449553
2019-03-22,Mar 2019,"Orote Point",191,13.44993,144.62448,0.838551859099804,1.19253208868145
2019-03-22,Mar 2019,"Orote Point",195,13.4499667,144.6239666,0.793284365162644,1.26058201058201
2019-03-22,Mar 2019,"Sasa Bay",230,13.4498833,144.6742,0.6464,1.5470297029703
2019-03-22,Mar 2019,"Orote Point",192,13.44995,144.6243833,0.862173038229376,1.15985997666278
2019-03-22,Mar 2019,"Sasa Bay",229,13.4495833,144.67405,0.655591572123177,1.52533992583436
2019-03-22,Mar 2019,"Orote Point",143,13.4492167,144.6278666,0.840300107181136,1.19005102040816
2019-03-22,Mar 2019,"Sasa Bay",160,13.4493833,144.6739575,0.659385113268608,1.51656441717791
2019-03-22,Mar 2019,"Orote Point",152,13.4492833,144.6278167,0.840300107181136,1.19005102040816
2019-03-22,Mar 2019,"Blue Hole",59,13.4354167,144.6277833,0.899705014749263,1.11147540983607
2019-03-22,Mar 2019,"Inner Harbor",221,13.4328167,144.6734833,0.609917355371901,1.63956639566396
2019-03-22,Mar 2019,"Middle Shoals",113,13.4487667,144.6568166,0.810102899906455,1.23441108545035
2019-03-22,Mar 2019,"Inner Harbor",38,13.4315333,144.6743333,0.57379767827529,1.74277456647399
2019-03-22,Mar 2019,"Inner Harbor",213,13.431333,144.6745833,0.577814569536424,1.73065902578797
2019-03-22,Mar 2019,"Middle Shoals",142,13.4492,144.6570666,0.827814569536424,1.208
2019-03-22,Mar 2019,"Middle Shoals",167,13.4495,144.657133,0.820814479638009,1.21830209481808
2019-03-22,Mar 2019,"Middle Shoals",169,13.4495167,144.6571,0.820814479638009,1.21830209481808
2019-03-22,Mar 2019,"Blue Hole",81,13.4363167,144.6260333,0.87308533916849,1.1453634085213
